Hotel Name,Customer Name,Rating,Country,Comment
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,Mir,6.0,Sweden,Its very disappointing. You must have enough money to spend a night there.
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,Nasimul,6.0,Spain,Pleasant
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,Dr,7.0,Bangladesh,Pleasant
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,Shahad,6.0,Bangladesh,Not a value for money.
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,,,,
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,None,None,None,None
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,None,None,None,None
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,None,None,None,None
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,None,None,None,None
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,None,None,None,None
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,None,None,None,None
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,None,None,None,None
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,None,None,None,None
Resort Royal Tulip Sea Pearl Beach Resort & Spa Cox's Bazar,None,None,None,None
Hotel Name,Customer Name,Rating,Country,Comment
Kollol by J&Z Group,Tanzir,10,Bangladesh,The best value for money.
Kollol by J&Z Group,Mirza,6.0,Bangladesh,Value for money yet loosing to the emerging ones
Kollol by J&Z Group,Nazemul,7.0,Bangladesh,Good
Kollol by J&Z Group,Ibrahim,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Md,8.0,Bangladesh,I am impressed
Kollol by J&Z Group,Lutfur,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Md,8.0,Bangladesh,Very good
Kollol by J&Z Group,Monjur,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Mohammad,8.0,Bangladesh,I would recommend for a middle range comfortable stay.
Kollol by J&Z Group,Syed,7.0,Bangladesh,You can stay as it's near the beach.
Kollol by J&Z Group,Abdul,8.0,Bangladesh,Very good
Kollol by J&Z Group,Rishadcrobin,7.0,Thailand,Good
Kollol by J&Z Group,Adel,7.0,Bangladesh,Good
Kollol by J&Z Group,Md,7.0,Bangladesh,By the way it was good experience with them.
Kollol by J&Z Group,Mohammed,7.0,United States,Good
Kollol by J&Z Group,Zakir,7.0,Bangladesh,Good
Kollol by J&Z Group,Shawkat,7.0,Bangladesh,good job.
Kollol by J&Z Group,Uddin,8.0,Bangladesh,Very good
Kollol by J&Z Group,Saha,8.0,Bangladesh,"Except check in time, It was Very good"
Kollol by J&Z Group,Mihir,7.0,Bangladesh,Hotel Review
Kollol by J&Z Group,Jahan,8.0,Ireland,Overall we are satisfied
Kollol by J&Z Group,Mahmud,7.0,Bangladesh,it was good and comfortable...but price was bit higher.
Kollol by J&Z Group,M,7.0,Bangladesh,my stay was comfortable & I enjoyed much.
Kollol by J&Z Group,Sheikh,8.0,Bangladesh,Everything upto the mark except the washroom
Kollol by J&Z Group,Robin,8.0,Bangladesh,Service was good in one word..
Kollol by J&Z Group,Shahnewaz,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Engr,8.0,Bangladesh,Very good
Kollol by J&Z Group,Digonto,7.0,Bangladesh,Overall it's Good hotel
Kollol by J&Z Group,Dr,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Jamee,5.0,United Kingdom,Great Location hotel
Kollol by J&Z Group,Mirja,9.0,Bangladesh,Super cool
Kollol by J&Z Group,Mohammad,5.0,Portugal,I think I have tried to explain as much as possible but just to recap the complaints I’ve made it’s authentic and I will
Kollol by J&Z Group,Abu,4.0,Bangladesh,Overall service is good but bathroom facilities & cleanliness need to improve
Kollol by J&Z Group,Rubya,9.0,Bangladesh,Superb
Kollol by J&Z Group,Mohammad,3.0,United Arab Emirates,"did not enjoy in a dirty set up of rooms however close access to beach was good,,"
Kollol by J&Z Group,Abu,1.0,Bangladesh,Bad
Kollol by J&Z Group,Sabbir,4.0,United States,Won’t recommend. There are far better options.
Kollol by J&Z Group,Sabuj061,5.0,Bangladesh,Average
Kollol by J&Z Group,Kabir,9.0,Bangladesh,"Excellent location, reasonable room rent with good service...."
Kollol by J&Z Group,Motiur,5.0,Bangladesh,Passable
Kollol by J&Z Group,Ruhul,5.0,Bangladesh,Passable
Kollol by J&Z Group,Ahsanul,2.0,Bangladesh,Northing to say...
Kollol by J&Z Group,Toufiqul,5.0,China,"Stay was brief, will not suggest this hotel for family stay."
Kollol by J&Z Group,Khalifa,5.0,Bangladesh,Passable
Kollol by J&Z Group,Kazi,4.0,Qatar,Disappointing
Kollol by J&Z Group,Tasruzzaman,2.0,Bangladesh,i won't recommend this hotel from any side except location.
Kollol by J&Z Group,Mahfuz,10,Bangladesh,Exceptional
Kollol by J&Z Group,Rubel,1.0,Bangladesh,Painful and a sad dream.
Kollol by J&Z Group,Md,1.0,Germany,Bad
Kollol by J&Z Group,Jo,10,Bangladesh,Good Experience.
Kollol by J&Z Group,Nabidul,3.0,Bangladesh,"App showed cost BDT 4972 but finally hotel charged BDT 5791, there were better options at this price"
Kollol by J&Z Group,Robin,10,Bangladesh,In one line it was the best service from Hotel Kollol..
Kollol by J&Z Group,Rezaul,9.0,Bangladesh,9 out of 10
Kollol by J&Z Group,Tamim,9.0,Bangladesh,"Rooms should maintained, furniture become too old"
Kollol by J&Z Group,Anonymous,7.0,Bangladesh,Fair
Kollol by J&Z Group,Anonymous,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Anonymous,7.0,Bangladesh,Quiet a good experience with peace.
Kollol by J&Z Group,Anonymous,4.0,Bangladesh,Restaurant is unnecessary expensive. Room is not clean. Staffs are good.
Kollol by J&Z Group,Anonymous,5.0,Bangladesh,Passable
Kollol by J&Z Group,Anonymous,1.0,Bangladesh,Good behavior
Kollol by J&Z Group,Anonymous,10,Bangladesh,Exceptional
Kollol by J&Z Group,Anonymous,5.0,Bangladesh,Passable
Kollol by J&Z Group,Anonymous,5.0,Bangladesh,Passable
Kollol by J&Z Group,Kader,8.0,Bangladesh,Very good
Kollol by J&Z Group,S,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Kazi,7.0,Bangladesh,Good
Kollol by J&Z Group,Khorshed,7.0,Bangladesh,Good
Kollol by J&Z Group,Raihan,7.0,Bangladesh,Good
Kollol by J&Z Group,G,8.0,Bangladesh,Very good
Kollol by J&Z Group,Hyder,7.0,Bangladesh,Good
Kollol by J&Z Group,A,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Asif,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Nabi,8.0,Bangladesh,Very good
Kollol by J&Z Group,Khan,8.0,Bangladesh,Very good
Kollol by J&Z Group,Nahian,8.0,Bangladesh,Very good
Kollol by J&Z Group,Kevin,7.0,Bangladesh,Good
Kollol by J&Z Group,Rony,7.0,Bangladesh,Good
Kollol by J&Z Group,Mirza,7.0,Bangladesh,Good
Kollol by J&Z Group,K,7.0,Bangladesh,Good
Kollol by J&Z Group,Istiak,7.0,Bangladesh,Good
Kollol by J&Z Group,Santo,8.0,Bangladesh,Very good
Kollol by J&Z Group,Kabir,7.0,Bangladesh,Good
Kollol by J&Z Group,Tabin,7.0,Bangladesh,Good
Kollol by J&Z Group,Ashraful,8.0,Bangladesh,Very good
Kollol by J&Z Group,Pranjol,7.0,Bangladesh,Good
Kollol by J&Z Group,Shaharea,7.0,Bangladesh,Good
Kollol by J&Z Group,Rashedul,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Maharjan,8.0,None,Very good
Kollol by J&Z Group,Tanvir,7.0,Bangladesh,Good
Kollol by J&Z Group,Hasan,8.0,Bangladesh,Very good
Kollol by J&Z Group,Anam,8.0,Bangladesh,Very good
Kollol by J&Z Group,Mohammed,8.0,Bangladesh,Very good
Kollol by J&Z Group,Zidan,7.0,"Abkhazia, Georgia",Good
Kollol by J&Z Group,Md,7.0,Bangladesh,Good
Kollol by J&Z Group,Shakil,8.0,Bangladesh,Very good
Kollol by J&Z Group,Mohammad,8.0,Bangladesh,Very good
Kollol by J&Z Group,Hafiz,8.0,Bangladesh,Very good
Kollol by J&Z Group,Nurullah,7.0,South Korea,Good
Kollol by J&Z Group,Razu,8.0,Bangladesh,Very good
Kollol by J&Z Group,Azhar,7.0,Bangladesh,Good
Kollol by J&Z Group,Humayun,8.0,Bangladesh,Very good
Kollol by J&Z Group,Rd,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Waliul,7.0,Bangladesh,Good
Kollol by J&Z Group,S,7.0,Bangladesh,Good
Kollol by J&Z Group,Mortuza,7.0,Bangladesh,Good
Kollol by J&Z Group,Zunayed,8.0,Portugal,Very good
Kollol by J&Z Group,Joe,7.0,Bangladesh,Good
Kollol by J&Z Group,Mahmudunnobi,8.0,Bangladesh,Very good
Kollol by J&Z Group,Abdus,7.0,Bangladesh,Good
Kollol by J&Z Group,Muzibur,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Mostafa,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Parvej,7.0,Bangladesh,Good
Kollol by J&Z Group,Borhan,8.0,Bangladesh,Very good
Kollol by J&Z Group,Tanveer,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,S,8.0,Bangladesh,Very good
Kollol by J&Z Group,Rasel,4.0,Bangladesh,Disappointing
Kollol by J&Z Group,S,5.0,Bangladesh,Passable
Kollol by J&Z Group,Faruq,4.0,Bangladesh,Disappointing
Kollol by J&Z Group,Halimur,5.0,Bangladesh,Passable
Kollol by J&Z Group,Arif00009,9.0,Bangladesh,Superb
Kollol by J&Z Group,Imtiaz,10,Bangladesh,Exceptional
Kollol by J&Z Group,Saliul,1.0,Bangladesh,Bad
Kollol by J&Z Group,Shahrina,4.0,Bangladesh,Disappointing
Kollol by J&Z Group,Dr,10,Bangladesh,Exceptional
Kollol by J&Z Group,Mithun,10,Bangladesh,Exceptional
Kollol by J&Z Group,Islam,10,Bangladesh,Exceptional
Kollol by J&Z Group,Syed,10,Bangladesh,Exceptional
Kollol by J&Z Group,Moung,1.0,Bangladesh,Bad
Kollol by J&Z Group,Sazzadul,10,Bangladesh,Exceptional
Kollol by J&Z Group,Yeasmin,9.0,Bangladesh,Superb
Kollol by J&Z Group,Mhjeco,5.0,Malaysia,Passable
Kollol by J&Z Group,Hasan,10,Bangladesh,Exceptional
Kollol by J&Z Group,Yeakub,4.0,Bangladesh,Disappointing
Kollol by J&Z Group,Ayub,9.0,Bangladesh,Superb
Kollol by J&Z Group,Ayub,5.0,Bangladesh,Passable
Kollol by J&Z Group,Mahamudul,9.0,Bangladesh,Superb
Kollol by J&Z Group,Jahangir,9.0,Bangladesh,Superb
Kollol by J&Z Group,Rafiqul,1.0,Bangladesh,Bad
Kollol by J&Z Group,Mithu,9.0,Bangladesh,Superb
Kollol by J&Z Group,Mehbub,5.0,Bangladesh,Passable
Kollol by J&Z Group,Hassan,9.0,Bangladesh,Superb
Kollol by J&Z Group,Abdullah,9.0,Bangladesh,Superb
Kollol by J&Z Group,Md,9.0,Bangladesh,Superb
Kollol by J&Z Group,Ibrahim,2.0,Bangladesh,Very poor
Kollol by J&Z Group,Islam,5.0,Bangladesh,Passable
Kollol by J&Z Group,Anonymous,7.0,Bangladesh,Good
Kollol by J&Z Group,Anonymous,8.0,Bangladesh,Very good
Kollol by J&Z Group,Anonymous,3.0,Bangladesh,Poor
Kollol by J&Z Group,Anonymous,10,Bangladesh,Exceptional
Kollol by J&Z Group,Anonymous,2.0,Bangladesh,Very poor
Kollol by J&Z Group,Omar,6.0,Bangladesh,Pleasant
Kollol by J&Z Group,Mahtab,7.0,Bangladesh,Good
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Rain View Resort,Hassan,1.0,Bangladesh,Worsen experience had been gather.
Rain View Resort,أمين,10,Bangladesh,Exceptional
Rain View Resort,Arif,8.0,Bangladesh,Very good
Rain View Resort,Tanzeer,3.0,Bangladesh,Poor
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Arcane,Amalesh,2.0,Bangladesh,Horrible
Arcane,Mortuza,8.0,Bangladesh,Very good
Hotel Name,Customer Name,Rating,Country,Comment
Sea Alif,Dr,6.0,Bangladesh,It was good
Sea Alif,Hasan,7.0,Bangladesh,Good
Sea Alif,Farhadulalam,1.0,Malaysia,3rd Class Hotel
Sea Alif,Arafat,10,Bangladesh,Good hotel
Sea Alif,Satyajeet,8.8,Bangladesh,Up to the expectations
Sea Alif,Mazbaul,6.0,Bangladesh,Pleasant
Sea Alif,Noor,5.0,Bangladesh,Passable
Sea Alif,Rezaur,1.0,Bangladesh,Bad
Sea Alif,Bangladesh,1.0,Bangladesh,Very Bad Service. Manager was very rude.
Sea Alif,Abdullah,10,Bangladesh,Exceptional
Sea Alif,Md,2.5,Bangladesh,Very poor
Sea Alif,Anonymous,9.2,Bangladesh,Superb
Sea Alif,Rickson,4.0,Bangladesh,Disappointing
Hotel Name,Customer Name,Rating,Country,Comment
Auster echo,Mohaiminul,7.0,Bangladesh,Good
Auster echo,Rna,4.0,Bangladesh,Disappointing
Auster echo,Aorbin,6.0,Bangladesh,Good enough
Auster echo,Shihab,4.0,Bangladesh,Disappointing
Auster echo,Rubaiyya,5.0,Bangladesh,Passable
Auster echo,Gausul,6.7,Bangladesh,Pleasant
Auster echo,Mazharul,4.2,Bangladesh,Disappointing
Auster echo,Luminous,4.6,Bangladesh,Auster eco owners r gentle but stuffs r not good.
Auster echo,Aronnok,1.0,Bangladesh,Worst mistake of my life to select this hotel to stay.
Auster echo,Irfanul,2.0,Bangladesh,Very poor
Auster echo,Sohraab,1.0,Bangladesh,Very poor in all respect.
Auster echo,Arif,1.0,Bangladesh,Bad
Auster echo,Nazibul,7.5,Bangladesh,Good
Auster echo,Arnub,None,Bangladesh,None
Auster echo,Didarul,7.9,Bangladesh,Finally all in better but need to improve then all will be more exelence.
Auster echo,Ektier,None,Bangladesh,None
Auster echo,Gopimondalbd,2.5,Bangladesh,Totally Disappointed
Auster echo,Anonymous,1.0,Bangladesh,Nightmare
Auster echo,Claudio,5.0,Spain,Passable
Auster echo,Sazzad,5.0,Bangladesh,Passable
Auster echo,Md,7.0,Bangladesh,Good
Auster echo,Viper,7.0,Bangladesh,Good
Auster echo,Jahir,5.0,Bangladesh,Passable
Auster echo,Afsana,6.2,Bangladesh,Pleasant
Auster echo,Danish,5.0,Bangladesh,Passable
Auster echo,Sohrab,6.2,Bangladesh,Pleasant
Auster echo,Sujan,6.7,Bangladesh,Pleasant
Auster echo,Md,6.2,Bangladesh,Pleasant
Auster echo,Rajib21,8.0,Bangladesh,Very good
Auster echo,Hubert,2.0,Bangladesh,Very poor
Auster echo,Akib,10,Bangladesh,Exceptional
Auster echo,Raihan,9.0,Bangladesh,This hotel is superb & all facilities r available
Auster echo,Tonmoy,1.0,Bangladesh,Bad
Auster echo,Shohagh,3.0,Bangladesh,Poor
Auster echo,Recycle,8.0,Bangladesh,Very good
Auster echo,Shuvo,7.1,Bangladesh,Good
Auster echo,Dr,2.5,Bangladesh,Very poor
Auster echo,Sazzad,7.1,Bangladesh,Good
Auster echo,Md,10,Bangladesh,Exceptional
Auster echo,Kawsur,2.9,Bangladesh,Very poor
Auster echo,Suman,8.3,Bangladesh,Very good
Auster echo,Khondokar,10,Bangladesh,Exceptional
Auster echo,Mosharaf,7.1,Bangladesh,Good
Auster echo,S,8.8,Bangladesh,Fabulous
Auster echo,Md,7.5,Bangladesh,Good
Auster echo,Arifuzzaman,7.9,Bangladesh,Good
Auster echo,Asif,7.5,Bangladesh,Good
Auster echo,Shawkat,10,Bangladesh,Exceptional
Auster echo,Sharif,7.9,Bangladesh,Good
Auster echo,Anonymous,5.0,Bangladesh,Passable
Auster echo,Anonymous,2.0,Bangladesh,Very poor
Auster echo,Anonymous,2.5,Bangladesh,Very poor
Auster echo,Yu,7.5,Taiwan,Good
Hotel Name,Customer Name,Rating,Country,Comment
Well Park Resort,Ashraful,6.0,Bangladesh,Not bad
Well Park Resort,Adnan,8.0,Bangladesh,Very good
Well Park Resort,Anonymous,6.0,Bangladesh,Lobg distance from beaches point
Well Park Resort,Anonymous,9.0,United States,Superb
Well Park Resort,Sardar,7.0,Bangladesh,Good
Well Park Resort,Rana,5.0,Bangladesh,Passable
Well Park Resort,Islam,7.0,Bangladesh,Good
Well Park Resort,Kibria,6.0,Bangladesh,Pleasant
Well Park Resort,Saikot,7.5,Bangladesh,Good
Well Park Resort,Hasanul,1.0,Bangladesh,Bad
Well Park Resort,Md,4.0,Bangladesh,Disappointing
Well Park Resort,Lenin,1.0,Bangladesh,Bad
Well Park Resort,Sagar,10,Oman,"nice location, excellent stuff and good hospitality"
Hotel Name,Customer Name,Rating,Country,Comment
Sea Princess Hotel,Hasad,7.5,Bangladesh,Location good. Professionalism poor.
Sea Princess Hotel,Qazi,5.0,Bangladesh,Passable
Sea Princess Hotel,Naiem,4.6,Bangladesh,"I didn't like anything of their staff service, breakfast, facility & communication."
Sea Princess Hotel,Md,4.6,United Kingdom,very bad experinece
Sea Princess Hotel,Mohammad,5.8,Bangladesh,Its good
Sea Princess Hotel,Mohammad,7.0,Bangladesh,Good
Sea Princess Hotel,Sahidul93,8.0,Bangladesh,Happy
Sea Princess Hotel,Md,1.0,Bangladesh,bad hospitality
Sea Princess Hotel,A,2.0,Bangladesh,Do not have any expectations for the hotel to be good
Sea Princess Hotel,S,8.0,Bangladesh,Very good
Sea Princess Hotel,Shafinur,8.0,Bangladesh,Very good
Sea Princess Hotel,Fakaruddin,1.0,Bangladesh,Bad
Sea Princess Hotel,Anowar,1.0,United Arab Emirates,Bad
Sea Princess Hotel,Mohammad,1.0,United Kingdom,"Please do not stay in this hotel, they may even take your life."
Sea Princess Hotel,Shaikh,7.5,Bangladesh,Good
Sea Princess Hotel,Farzana,3.3,Bangladesh,Poor
Sea Princess Hotel,Umme,2.5,Bangladesh,Very poor
Sea Princess Hotel,Kong,8.8,Bangladesh,Fabulous
Sea Princess Hotel,Mainul,10,Bangladesh,Excellent
Sea Princess Hotel,Anonymous,5.4,Bangladesh,Passable
Sea Princess Hotel,Anonymous,4.6,Sweden,Inte värt för pengarna. Ingen havsutsikt.
Sea Princess Hotel,Sazzad_ibrahim,4.0,Bangladesh,Disappointing
Sea Princess Hotel,Yousuf,4.0,Bangladesh,Disappointing
Sea Princess Hotel,Nazmul,5.0,Bangladesh,Passable
Sea Princess Hotel,Nesar,4.2,United Kingdom,Disappointing
Sea Princess Hotel,Shafayet,4.6,Bangladesh,Disappointing
Sea Princess Hotel,Md,3.0,Bangladesh,Poor
Sea Princess Hotel,Salman,10,Bangladesh,Exceptional
Sea Princess Hotel,Support,2.0,Bangladesh,Very poor
Sea Princess Hotel,Shawon,9.0,Bangladesh,Superb
Sea Princess Hotel,Indrajit,3.0,Bangladesh,Poor
Sea Princess Hotel,Lutfur,1.0,Bangladesh,Bad
Sea Princess Hotel,Rafiqul06,3.0,Bangladesh,Poor
Sea Princess Hotel,Rayhanur,8.0,Bangladesh,Very good
Sea Princess Hotel,Dr,7.0,Bangladesh,Good
Sea Princess Hotel,Md,7.0,Bangladesh,Partial sea view from room belcony.
Sea Princess Hotel,Atik,7.0,Bangladesh,Good
Sea Princess Hotel,Omar,7.0,Malaysia,Good
Sea Princess Hotel,Sayed,2.5,Malaysia,Very poor
Sea Princess Hotel,Biddut,7.5,Bangladesh,Good
Sea Princess Hotel,Humayun,7.5,Bangladesh,Good
Sea Princess Hotel,Shimul,10,Bangladesh,Exceptional
Sea Princess Hotel,Fosih,2.5,Bangladesh,Very poor
Sea Princess Hotel,Solaiman,3.3,Malaysia,Poor
Sea Princess Hotel,Nizam,2.9,Bangladesh,Very poor
Sea Princess Hotel,Anonymous,7.5,Bangladesh,Good
Sea Princess Hotel,Soharab,3.0,Bangladesh,Poor
Hotel Name,Customer Name,Rating,Country,Comment
Beach Park,Md,8.0,Bangladesh,Good
Beach Park,Chamoosing,8.0,Bangladesh,Next time I visit. Try yo give me sea view room
Beach Park,Ikram,4.0,Bangladesh,Disappointing
Beach Park,Md,10,Bangladesh,Exceptional
Beach Park,Abraruzzman,8.0,Bangladesh,Very good
Beach Park,Ripan,8.0,Bangladesh,Very good
Beach Park,Zaman,6.0,Bangladesh,Pleasant
Beach Park,Md,7.0,Bangladesh,Good
Beach Park,Syed,8.0,Bangladesh,Very good
Beach Park,Shamima,5.0,Bangladesh,Passable
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Vista Bay,Merijn,7.1,Netherlands,Adequate and enough value for money
Vista Bay,Saugata,6.2,India,Pleasant
Vista Bay,Arafat,7.1,Bangladesh,Good
Vista Bay,Md,8.0,Bangladesh,Very good
Vista Bay,Gary,9.0,United Kingdom,Superb
Vista Bay,Md,8.0,Bangladesh,satisfy
Vista Bay,Md,4.6,United States,Disappointing
Vista Bay,Akibul,2.5,Bangladesh,Very poor
Vista Bay,Ashikur,8.0,Bangladesh,Very good
Vista Bay,William,7.9,Bangladesh,I am impressed...
Vista Bay,Anis,9.2,Bangladesh,A enjoy a lot.
Vista Bay,Naheed,3.8,Bangladesh,Everything except for the hotel was good.
Vista Bay,Naheed,4.6,Bangladesh,This is a bad hotel.
Vista Bay,Md,2.5,Bangladesh,F
Vista Bay,Mohammed,None,Bangladesh,None
Vista Bay,Anonymous,10,Bangladesh,"In on word, their overall service are amazing with budget friendly."
Vista Bay,Nahid,5.0,Bangladesh,Passable
Vista Bay,Uddin,5.0,Bangladesh,Passable
Vista Bay,Sadman,6.0,Bangladesh,Pleasant
Vista Bay,Mondal,5.0,Bangladesh,Passable
Vista Bay,Manik,6.0,Bangladesh,Pleasant
Vista Bay,Rakib,5.8,Bangladesh,Okay
Vista Bay,Omar,6.0,Bangladesh,Pleasant
Vista Bay,S,7.0,Bangladesh,Good
Vista Bay,Maksudur,10,Bangladesh,Exceptional
Vista Bay,Khairul,4.0,Bangladesh,Disappointing
Vista Bay,Md,1.0,Bangladesh,Bad
Vista Bay,Rashed,10,Bangladesh,Exceptional
Vista Bay,Md,8.3,Bangladesh,Very good
Vista Bay,Ahasanullah,7.9,Bangladesh,Good
Vista Bay,Shathil,8.8,Bangladesh,Fabulous
Vista Bay,Ronjay,10,Bangladesh,Exceptional
Vista Bay,Anonymous,5.0,Bangladesh,Passable
Vista Bay,Anonymous,6.7,Bangladesh,Pleasant
Vista Bay,Anonymous,3.0,Bangladesh,Poor
Vista Bay,Anonymous,4.2,Bangladesh,Disappointing
Hotel Name,Customer Name,Rating,Country,Comment
Regal Palace,Zuhaarman,6.0,Bangladesh,Pleasant
Regal Palace,Sayed,2.5,Bangladesh,Very poor
Regal Palace,Nisharga,6.7,Bangladesh,Pleasant
Regal Palace,Nizam,9.2,Bangladesh,Superb
Hotel Name,Customer Name,Rating,Country,Comment
Hotel Name,Customer Name,Rating,Country,Comment
Mishuk,Md,9.0,Bangladesh,Room experience
Mishuk,Alam,5.0,Singapore,Cox’s Holiday
Mishuk,Mortuza,7.0,Bangladesh,Good
Mishuk,Swapan,5.0,Bangladesh,Need to improve house keeping facilities.
Mishuk,Shariftamim,7.1,Bangladesh,Good
Mishuk,Nayeem,7.0,Bangladesh,very good hotel.
Mishuk,Shamin,7.0,Bangladesh,Good
Mishuk,Md,5.0,Bangladesh,Not so good for Married Couple
Mishuk,Ehsan,5.8,Bangladesh,Okay
Mishuk,Jahangir,5.8,Bangladesh,not good properly
Mishuk,Arifin,5.8,Sweden,"it was close to beach location, good bengali food and service"
Mishuk,Mdmahamudul,1.0,Bangladesh,Normal conditions
Mishuk,Mohammad,1.0,United Kingdom,Why this hotel rated 3*. This hotel no star at all. Not recommended 😕
Mishuk,Nader,1.0,Bangladesh,Holiday spoiler and rude check-in staff..not a customer oriented hotel
Mishuk,Abir,2.5,Bangladesh,Very poor
Mishuk,Sayem,8.8,Bangladesh,Fabulous
Mishuk,Ashish,2.5,Bangladesh,Very poor
Mishuk,Hiya,2.5,Bangladesh,the ad did not match the property. disappointing.
Mishuk,Abdullah,3.8,Bangladesh,Poor
Mishuk,Tarikur,10,Bangladesh,Exceptional
Mishuk,Mahbub,4.2,Bangladesh,It's okay to stay but management take steps for improvement
Mishuk,Christina,7.5,Qatar,Good
Mishuk,Barbara,7.1,Germany,Good
Mishuk,Florence,7.5,France,Good
Mishuk,Syed,7.0,Bangladesh,Good
Mishuk,Easir,6.0,Bangladesh,Pleasant
Mishuk,Mohammad,6.0,Bangladesh,Pleasant
Mishuk,Snehasish,6.0,Bangladesh,Pleasant
Mishuk,Rahat,5.0,Bangladesh,Passable
Mishuk,Mohammad,6.0,Bangladesh,Pleasant
Mishuk,,,,
Mishuk,,,,
Mishuk,,,,
Mishuk,,,,
Mishuk,,,,
Mishuk,,,,
Mishuk,,,,
Mishuk,None,None,None,None
Mishuk,None,None,None,None
Mishuk,None,None,None,None
Mishuk,Md,4.0,Bangladesh,Disappointing
Mishuk,Asif,7.5,Bangladesh,Good
Mishuk,Amanur,8.3,Bangladesh,Very good
Mishuk,Sumon,7.5,Bangladesh,Good
Mishuk,Jakaria,3.8,Bangladesh,Poor
Mishuk,Fahad,2.5,Bangladesh,Very poor
Mishuk,Md,10,Bangladesh,Exceptional
Mishuk,Rakibul,7.9,Bangladesh,Good
Mishuk,Bristy,3.5,Bangladesh,Poor
Mishuk,Kimihiko,9.2,Japan,Superb
Mishuk,Mahmudul,3.3,Bangladesh,Poor
Mishuk,Neaz,10,Bangladesh,Exceptional
Mishuk,Anonymous,7.0,Bangladesh,Good
Mishuk,Anonymous,7.0,Bangladesh,Good
Mishuk,Anonymous,7.9,Bangladesh,Overall good
Mishuk,Ans,7.1,Netherlands,Good
Hotel Name,Customer Name,Rating,Country,Comment
Grand Beach Resort,Nell,9.2,Bangladesh,In mid Budget that is a good hotel.
Grand Beach Resort,Hasan,5.0,Bangladesh,Passable
Grand Beach Resort,Sarnali,5.0,Bangladesh,Passable
Grand Beach Resort,Golam,5.0,Bangladesh,Passable
Grand Beach Resort,Amran,6.0,Bangladesh,overall is 50-50
Grand Beach Resort,Subrata,5.0,Bangladesh,Comfortable.
Grand Beach Resort,Md,4.6,Bangladesh,Not good.
Grand Beach Resort,Mohammed,8.0,Bangladesh,Goof
Grand Beach Resort,Md,9.0,Bangladesh,NOT BAD
Grand Beach Resort,Tanvir,8.0,Bangladesh,Very good
Grand Beach Resort,Md,1.0,Bangladesh,Bad
